Year,Month,Day,Hour,Minute,Second,Decimal_Day,TIMESTAMP_END,Rswin,Rswout,LW_IN,Rlw_out
2017,4,7,13,2,30,97.5434,4/7/17 13:02,861.8333,87.88,258.9609,366.5838
2017,4,7,13,7,30,97.54688,4/7/17 13:07,788.4343,79.45206,257.9199,367.4596
2017,4,7,13,12,30,97.55035,4/7/17 13:12,922.8267,95.40767,258.9899,367.8566
2017,4,7,13,17,30,97.55382,4/7/17 13:17,919.9833,94.98696,260.4434,369.7146
2017,4,7,13,22,30,97.55729,4/7/17 13:22,987.2267,101.1947,262.6438,373.826
2017,4,7,13,27,30,97.56076,4/7/17 13:27,950.7625,96.66322,262.1074,370.9475
2017,4,7,13,32,30,97.56424,4/7/17 13:32,861.4161,87.70503,260.7969,368.4823
2017,4,7,13,37,30,97.56771,4/7/17 13:37,896.913,90.8602,261.4103,369.8765
2017,4,7,13,42,30,97.57118,4/7/17 13:42,854.1334,88.11867,260.5963,367.3426
2017,4,7,13,47,30,97.57465,4/7/17 13:47,904.6589,93.95652,259.6858,366.519
2017,4,7,13,52,30,97.57812,4/7/17 13:52,960.0566,100.628,260.3171,367.1937
2017,4,7,13,57,30,97.5816,4/7/17 13:57,951.0468,100.5505,260.1814,366.2204
2017,4,7,14,2,30,97.58507,4/7/17 14:02,726.5907,76.36547,259.476,364.216
2017,4,7,14,7,30,97.58854,4/7/17 14:07,772.8627,81.82852,260.4233,364.6671
2017,4,7,14,12,30,97.59201,4/7/17 14:12,763.9366,79.86,260.2231,364.6041
2017,4,7,14,17,30,97.59549,4/7/17 14:17,940.2516,97.72886,260.8445,369.5403
2017,4,7,14,22,30,97.59896,4/7/17 14:22,1041.577,109.3017,262.1909,371.5837
2017,4,7,14,27,30,97.60243,4/7/17 14:27,997.0402,103.3435,261.3437,371.6935
2017,4,7,14,32,30,97.6059,4/7/17 14:32,995.7358,104.8361,260.0399,370.0055
2017,4,7,14,37,30,97.60938,4/7/17 14:37,1004.09,106.6114,259.1551,370.2605
2017,4,7,14,42,30,97.61285,4/7/17 14:42,960.7267,100.823,258.1298,372.4255
2017,4,7,14,47,30,97.61632,4/7/17 14:47,853.5269,88.28558,256.1184,371.8251
2017,4,7,14,52,30,97.61979,4/7/17 14:52,849.3167,88.441,255.5785,369.804
2017,4,7,14,57,30,97.62326,4/7/17 14:57,818.5244,86.01177,256.1511,369.1111
2017,4,7,15,2,30,97.62674,4/7/17 15:02,568.8867,59.00378,254.0746,364.3136
2017,4,7,15,7,30,97.63021,4/7/17 15:07,730.8793,77.82784,255.0693,365.6863
2017,4,7,15,12,30,97.63368,4/7/17 15:12,816.8926,87.8641,254.7653,366.2344
2017,4,7,15,17,30,97.63715,4/7/17 15:17,787.59,84.89533,252.979,365.8042
2017,4,7,15,22,30,97.64062,4/7/17 15:22,762.3433,82.18134,252.3654,365.7573
2017,4,7,15,27,30,97.6441,4/7/17 15:27,761.2776,82.96255,252.4406,363.2738
2017,4,7,15,32,30,97.64757,4/7/17 15:32,760.0467,83.11501,252.4514,364.283
2017,4,7,15,37,30,97.65104,4/7/17 15:37,749.5839,81.91745,251.0804,365.0656
2017,4,7,15,42,30,97.65451,4/7/17 15:42,688.7525,75.00502,249.3274,363.7406
2017,4,7,15,47,30,97.65799,4/7/17 15:47,599.9393,64.92506,246.6916,360.8019
2017,4,7,15,52,30,97.66146,4/7/17 15:52,641.2642,69.73248,247.3274,361.1905
2017,4,7,15,57,30,97.66493,4/7/17 15:57,646.6685,70.40198,247.9537,362.0035
2017,4,7,16,2,30,97.6684,4/7/17 16:02,617.691,67.57053,247.5315,360.8217
2017,4,7,16,7,30,97.67188,4/7/17 16:07,527.8691,57.5148,247.0044,358.8516
2017,4,7,16,12,30,97.67535,4/7/17 16:12,548.4468,61.86077,247.3549,357.0988
2017,4,7,16,17,30,97.67882,4/7/17 16:17,459.585,50.6645,250.0084,356.8657
2017,4,7,16,22,30,97.68229,4/7/17 16:22,417.3354,46.44097,252.9573,355.9404
2017,4,7,16,27,30,97.68576,4/7/17 16:27,454.1977,52.18246,257.9898,355.8894
2017,4,7,16,32,30,97.68924,4/7/17 16:32,271.2837,29.24613,265.6125,354.4903
2017,4,7,16,37,30,97.69271,4/7/17 16:37,205.0712,23.03779,267.2858,351.7555
2017,4,7,16,42,30,97.69618,4/7/17 16:42,181.3268,20.84629,264.0569,350.4872
2017,4,7,16,47,30,97.69965,4/7/17 16:47,159.707,18.6106,259.1557,348.8571
2017,4,7,16,52,30,97.70312,4/7/17 16:52,173.794,20.46718,251.8848,348.1517
2017,4,7,16,57,30,97.7066,4/7/17 16:57,171.2,19.97,264.2479,347.8729
2017,4,7,17,2,30,97.71007,4/7/17 17:02,163.5168,19.07037,260.9635,347.4018
2017,4,7,17,7,30,97.71354,4/7/17 17:07,169.6037,20.08328,254.9264,346.6833
2017,4,7,17,12,30,97.71701,4/7/17 17:12,169.8037,20.33168,249.864,345.7832
2017,4,7,17,17,30,97.72049,4/7/17 17:17,182.1666,22.24569,250.2108,345.1417
2017,4,7,17,22,30,97.72396,4/7/17 17:22,155.9739,18.01829,249.4344,343.8748
2017,4,7,17,27,30,97.72743,4/7/17 17:27,141.6843,16.51652,247.6815,342.1815
2017,4,7,17,32,30,97.7309,4/7/17 17:32,129.4957,15.6591,247.0803,341.3487
2017,4,7,17,37,30,97.73438,4/7/17 17:37,115.9268,14.53513,245.0343,340.5432
2017,4,7,17,42,30,97.73785,4/7/17 17:42,102.446,13.00533,242.5403,339.8432
2017,4,7,17,47,30,97.74132,4/7/17 17:47,93.95959,12.10593,241.5608,339.3096
2017,4,7,17,52,30,97.74479,4/7/17 17:52,86.68567,11.5178,241.1926,339.1319
2017,4,7,17,57,30,97.74826,4/7/17 17:57,82.36589,11.08819,240.6348,338.6005
2017,4,7,18,2,30,97.75174,4/7/17 18:02,74.30943,10.2987,240.7447,338.4136
2017,4,7,18,7,30,97.75521,4/7/17 18:07,63.58692,9.088529,241.112,337.8711
2017,4,7,18,12,30,97.75868,4/7/17 18:12,54.70458,7.950802,241.3297,337.3323
2017,4,7,18,17,30,97.76215,4/7/17 18:17,40.58,6.550232,240.6731,337.086
2017,4,7,18,22,30,97.76562,4/7/17 18:22,26.2652,4.80891,239.1448,336.9406
2017,4,7,18,27,30,97.7691,4/7/17 18:27,13.9354,3.297826,239.1177,336.6269
2017,4,7,18,32,30,97.77257,4/7/17 18:32,2.405622,2.07899,239.414,335.9308
2017,4,7,18,37,30,97.77604,4/7/17 18:37,-0.8895907,1.777567,238.4513,335.4614
2017,4,7,18,42,30,97.77951,4/7/17 18:42,-1.529497,2.00009,237.8772,335.6373
2017,4,7,18,47,30,97.78299,4/7/17 18:47,-2.165178,1.914356,238.8755,335.4602
2017,4,7,18,52,30,97.78646,4/7/17 18:52,-2.175293,2.234697,240.4483,335.7374
2017,4,7,18,57,30,97.78993,4/7/17 18:57,-2.933631,2.279121,241.3521,335.0817
2017,4,7,19,2,30,97.7934,4/7/17 19:02,-2.29513,2.337441,242.3042,334.9904
2017,4,7,19,7,30,97.79688,4/7/17 19:07,-3.091448,1.841937,243.0439,333.7468
2017,4,7,19,12,30,97.80035,4/7/17 19:12,-3.062903,1.750163,250.4437,333.0063
2017,4,7,19,17,30,97.80382,4/7/17 19:17,-2.358953,2.217453,252.6859,334.1585
2017,4,7,19,22,30,97.80729,4/7/17 19:22,-1.659161,2.205482,249.6916,334.05
2017,4,7,19,27,30,97.81076,4/7/17 19:27,-1.885184,2.123977,244.3904,334.3437
2017,4,7,19,32,30,97.81424,4/7/17 19:32,-2.567757,2.399873,245.3504,334.0491
2017,4,7,19,37,30,97.81771,4/7/17 19:37,-2.921603,2.066367,246.3991,332.9813
2017,4,7,19,42,30,97.82118,4/7/17 19:42,-2.547633,2.394333,243.5498,333.3717
2017,4,7,19,47,30,97.82465,4/7/17 19:47,-2.416927,2.882836,243.034,334.1457
2017,4,7,19,52,30,97.82812,4/7/17 19:52,-2.38177,2.342494,244.6233,334.4979
2017,4,7,19,57,30,97.8316,4/7/17 19:57,-2.605575,2.521472,243.3733,334.1963
2017,4,7,20,2,30,97.83507,4/7/17 20:02,-3.856745,1.727483,243.0196,332.1677
2017,4,7,20,7,30,97.83854,4/7/17 20:07,-2.247225,2.676849,249.1386,334.1222
2017,4,7,20,12,30,97.84201,4/7/17 20:12,-2.201191,3.08695,244.3701,333.8983
2017,4,7,20,17,30,97.84549,4/7/17 20:17,-2.181057,2.811529,246.6419,333.4924
2017,4,7,20,22,30,97.84896,4/7/17 20:22,-3.16051,1.853667,247.3094,331.3521
2017,4,7,20,27,30,97.85243,4/7/17 20:27,-2.393124,2.71547,250.4834,332.0952
2017,4,7,20,32,30,97.8559,4/7/17 20:32,-2.877863,3.07386,249.0829,331.7263
2017,4,7,20,37,30,97.85938,4/7/17 20:37,-3.142744,2.506333,252.5177,330.6839
2017,4,7,20,42,30,97.86285,4/7/17 20:42,-2.66174,2.39824,256.9234,329.8832
2017,4,7,20,47,30,97.86632,4/7/17 20:47,-1.951744,2.53669,253.1255,331.0695
2017,4,7,20,52,30,97.86979,4/7/17 20:52,-2.173833,1.834268,252.0447,330.4294
2017,4,7,20,57,30,97.87326,4/7/17 20:57,-1.26587,2.851799,253.2323,333.0704
2017,4,7,21,2,30,97.87674,4/7/17 21:02,-1.839809,3.116171,247.3753,333.7837
2017,4,7,21,7,30,97.88021,4/7/17 21:07,-2.878889,2.013679,249.6312,332.3227
2017,4,7,21,12,30,97.88368,4/7/17 21:12,-2.915473,1.698543,247.3158,330.7803
2017,4,7,21,17,30,97.88715,4/7/17 21:17,-3.266756,1.524642,248.0936,329.7788
2017,4,7,21,22,30,97.89062,4/7/17 21:22,-2.750287,2.4475,245.9368,329.8576
2017,4,7,21,27,30,97.8941,4/7/17 21:27,-3.726204,2.075977,243.6691,328.6525
2017,4,7,21,32,30,97.89757,4/7/17 21:32,-2.565612,2.619488,243.9033,329.6093
2017,4,7,21,37,30,97.90104,4/7/17 21:37,-1.977195,2.9119,243.4067,330.5433
2017,4,7,21,42,30,97.90451,4/7/17 21:42,-2.196693,2.73467,246.4529,330.2146
2017,4,7,21,47,30,97.90799,4/7/17 21:47,-2.115819,2.329836,246.7873,329.3748
2017,4,7,21,52,30,97.91146,4/7/17 21:52,-2.708224,2.251626,244.6037,329.2039
2017,4,7,21,57,30,97.91493,4/7/17 21:57,-1.972273,2.583267,244.5268,330.2738
2017,4,7,22,2,30,97.9184,4/7/17 22:02,-1.989557,2.174707,243.7805,331.0577
2017,4,7,22,7,30,97.92188,4/7/17 22:07,-2.263502,2.051248,240.5179,331.2047
2017,4,7,22,12,30,97.92535,4/7/17 22:12,-2.614826,1.824207,239.6618,331.6007
2017,4,7,22,17,30,97.92882,4/7/17 22:17,-1.878087,1.755532,238.1954,331.7734
2017,4,7,22,22,30,97.93229,4/7/17 22:22,-2.292833,1.577074,239.036,331.5993
2017,4,7,22,27,30,97.93576,4/7/17 22:27,-2.010856,1.80405,239.162,332.2289
2017,4,7,22,32,30,97.93924,4/7/17 22:32,-2.38792,1.759308,238.2579,331.3823
2017,4,7,22,37,30,97.94271,4/7/17 22:37,-3.457373,1.82006,237.9297,330.3026
2017,4,7,22,42,30,97.94618,4/7/17 22:42,-2.361743,2.08724,236.9492,331.0216
2017,4,7,22,47,30,97.94965,4/7/17 22:47,-2.535544,1.902832,237.5819,330.946
2017,4,7,22,52,30,97.95312,4/7/17 22:52,-1.585261,2.012816,240.2232,331.8502
2017,4,7,22,57,30,97.9566,4/7/17 22:57,-2.314733,1.811334,240.8701,332.0637
2017,4,7,23,2,30,97.96007,4/7/17 23:02,-2.20118,2.176507,240.8751,331.6856
2017,4,7,23,7,30,97.96354,4/7/17 23:07,-2.093244,1.91294,240.9531,331.6467
2017,4,7,23,12,30,97.96701,4/7/17 23:12,-2.26042,1.725077,241.0454,331.5958
2017,4,7,23,17,30,97.97049,4/7/17 23:17,-2.202215,1.710923,240.346,331.5325
2017,4,7,23,22,30,97.97396,4/7/17 23:22,-2.132565,1.857097,238.6388,331.621
2017,4,7,23,27,30,97.97743,4/7/17 23:27,-2.399648,1.944181,235.2796,331.8209
2017,4,7,23,32,30,97.9809,4/7/17 23:32,-2.995757,1.892,231.669,330.8382
2017,4,7,23,37,30,97.98438,4/7/17 23:37,-2.175599,1.846141,229.1305,331.746
2017,4,7,23,42,30,97.98785,4/7/17 23:42,-1.724348,1.598977,229.355,332.5787
2017,4,7,23,47,30,97.99132,4/7/17 23:47,-2.371458,1.158595,232.5526,331.8736
2017,4,7,23,52,30,97.99479,4/7/17 23:52,-2.342623,1.308947,235.5461,331.5314
2017,4,7,23,57,30,97.99826,4/7/17 23:57,-1.97347,1.135118,236,332.2242
2017,4,8,0,2,30,98.00174,4/8/17 0:02,-1.848695,1.341604,232.3935,332.6279
2017,4,8,0,7,30,98.00521,4/8/17 0:07,-2.162802,1.124812,227.1686,332.0673
2017,4,8,0,12,30,98.00868,4/8/17 0:12,-2.15009,1.058137,222.8565,332.3217
2017,4,8,0,17,30,98.01215,4/8/17 0:17,-2.417037,1.096379,220.8751,332.0275
2017,4,8,0,22,30,98.01562,4/8/17 0:22,-2.231468,1.119274,219.936,331.9824
2017,4,8,0,27,30,98.0191,4/8/17 0:27,-2.178294,1.193478,220.0098,332.1518
2017,4,8,0,32,30,98.02257,4/8/17 0:32,-2.533415,1.077174,219.4545,331.5478
2017,4,8,0,37,30,98.02604,4/8/17 0:37,-2.041044,1.204425,219.7756,332.2756
2017,4,8,0,42,30,98.02951,4/8/17 0:42,-2.215927,0.9938863,223.3597,332.2821
2017,4,8,0,47,30,98.03299,4/8/17 0:47,-2.057188,1.021104,228.2729,332.3265
2017,4,8,0,52,30,98.03646,4/8/17 0:52,-2.54234,0.97326,230.083,331.6095
2017,4,8,0,57,30,98.03993,4/8/17 0:57,-1.915715,1.209363,231.3686,332.1534
2017,4,8,1,2,30,98.0434,4/8/17 1:02,-2.15284,1.21129,233.6162,332.4308
2017,4,8,1,7,30,98.04688,4/8/17 1:07,-1.892836,1.150334,239.5835,332.6227
2017,4,8,1,12,30,98.05035,4/8/17 1:12,-1.847017,0.9527024,244.7408,332.8747
2017,4,8,1,17,30,98.05382,4/8/17 1:17,-1.793403,1.03801,245.693,333.111
2017,4,8,1,22,30,98.05729,4/8/17 1:22,-1.911201,0.909786,243.7762,332.748
2017,4,8,1,27,30,98.06076,4/8/17 1:27,-1.934866,0.8502987,240.4615,332.9971
2017,4,8,1,32,30,98.06424,4/8/17 1:32,-1.689427,1.110987,234.0757,333.9227
2017,4,8,1,37,30,98.06771,4/8/17 1:37,-1.951263,0.8939434,227.8093,333.7045
2017,4,8,1,42,30,98.07118,4/8/17 1:42,-2.117287,0.7680933,226.683,332.9169
2017,4,8,1,47,30,98.07465,4/8/17 1:47,-2.150748,0.7815303,226.7063,332.0807
2017,4,8,1,52,30,98.07812,4/8/17 1:52,-2.136483,0.75805,224.8994,331.9794
2017,4,8,1,57,30,98.0816,4/8/17 1:57,-2.174692,0.9509064,225.0849,331.9528
2017,4,8,2,2,30,98.08507,4/8/17 2:02,-2.039281,1.064361,229.4117,332.2981
2017,4,8,2,7,30,98.08854,4/8/17 2:07,-2.096983,1.124706,233.5728,332.0454
2017,4,8,2,12,30,98.09201,4/8/17 2:12,-2.110837,0.9258234,236.0455,332.7529
2017,4,8,2,17,30,98.09549,4/8/17 2:17,-1.647497,1.091857,238.9023,333.8727
2017,4,8,2,22,30,98.09896,4/8/17 2:22,-2.035716,0.8676756,240.2304,333.1033
2017,4,8,2,27,30,98.10243,4/8/17 2:27,-2.09269,0.8072967,242.0683,332.4645
2017,4,8,2,32,30,98.1059,4/8/17 2:32,-2.02881,0.80187,243.0704,332.0094
2017,4,8,2,37,30,98.10938,4/8/17 2:37,-1.929477,0.8723457,245.2367,332.2012
2017,4,8,2,42,30,98.11285,4/8/17 2:42,-1.832717,0.83837,245.7763,332.0745
2017,4,8,2,47,30,98.11632,4/8/17 2:47,-1.870572,0.7777172,246.0497,332.1048
2017,4,8,2,52,30,98.11979,4/8/17 2:52,-1.892813,0.8337434,246.7743,332.0774
2017,4,8,2,57,30,98.12326,4/8/17 2:57,-1.918502,0.9600803,246.9025,332.1188
2017,4,8,3,2,30,98.12674,4/8/17 3:02,-1.95596,0.9866121,246.0629,331.6767
2017,4,8,3,7,30,98.13021,4/8/17 3:07,-2.239825,1.013785,244.3704,331.0791
2017,4,8,3,12,30,98.13368,4/8/17 3:12,-1.846104,0.9655352,243.1445,332.0756
2017,4,8,3,17,30,98.13715,4/8/17 3:17,-1.579719,0.9673545,242.8702,333.0653
2017,4,8,3,22,30,98.14062,4/8/17 3:22,-1.880863,0.8685552,242.5594,333.2077
2017,4,8,3,27,30,98.1441,4/8/17 3:27,-1.98863,1.132833,242.5207,332.8674
2017,4,8,3,32,30,98.14757,4/8/17 3:32,-2.682646,1.047913,242.9876,331.626
2017,4,8,3,37,30,98.15104,4/8/17 3:37,-2.379652,1.370007,242.2322,331.413
2017,4,8,3,42,30,98.15451,4/8/17 3:42,-2.358602,1.562458,241.3302,331.8449
2017,4,8,3,47,30,98.15799,4/8/17 3:47,-2.42999,1.802294,240.9357,331.5766
2017,4,8,3,52,30,98.16146,4/8/17 3:52,-2.79499,1.998847,241.0821,331.5825
2017,4,8,3,57,30,98.16493,4/8/17 3:57,-2.953499,2.17011,239.6676,331.1498
2017,4,8,4,2,30,98.1684,4/8/17 4:02,-2.541517,2.271453,237.8498,330.9366
2017,4,8,4,7,30,98.17188,4/8/17 4:07,-2.797044,1.939502,235.4386,330.4229
2017,4,8,4,12,30,98.17535,4/8/17 4:12,-2.147333,2.186557,233.5971,331.4024
2017,4,8,4,17,30,98.17882,4/8/17 4:17,-3.907849,2.167125,231.1391,330.0735
2017,4,8,4,22,30,98.18229,4/8/17 4:22,-3.0304,2.223104,228.9039,330.6437
2017,4,8,4,27,30,98.18576,4/8/17 4:27,-1.853161,2.139718,228.6145,331.5131
2017,4,8,4,32,30,98.18924,4/8/17 4:32,-2.859793,1.929363,226.8029,331.1629
2017,4,8,4,37,30,98.19271,4/8/17 4:37,-2.972863,1.990773,223.9593,331.1312
2017,4,8,4,42,30,98.19618,4/8/17 4:42,-3.337299,2.069883,220.2212,330.4524
2017,4,8,4,47,30,98.19965,4/8/17 4:47,-2.43003,2.166438,216.6713,331.1171
2017,4,8,4,52,30,98.20312,4/8/17 4:52,-2.721983,2.131907,214.4402,331.6983
2017,4,8,4,57,30,98.2066,4/8/17 4:57,-2.740287,1.983127,212.4027,331.2583
2017,4,8,5,2,30,98.21007,4/8/17 5:02,-3.15538,1.822637,210.8203,331.0413
2017,4,8,5,7,30,98.21354,4/8/17 5:07,-3.061007,2.431822,211.2582,331.2776
2017,4,8,5,12,30,98.21701,4/8/17 5:12,-5.02851,2.41464,211.5286,329.2299
2017,4,8,5,17,30,98.22049,4/8/17 5:17,-3.875435,2.365067,211.1133,328.9276
2017,4,8,5,22,30,98.22396,4/8/17 5:22,-2.773298,2.915154,211.3011,329.0482
2017,4,8,5,27,30,98.22743,4/8/17 5:27,-1.972324,2.628599,211.9951,329
2017,4,8,5,32,30,98.2309,4/8/17 5:32,-0.7557886,2.5805,212.1542,329.3581
2017,4,8,5,37,30,98.23438,4/8/17 5:37,0.1249027,2.64494,211.8527,328.5338
2017,4,8,5,42,30,98.23785,4/8/17 5:42,3.236784,3.011527,212.0312,328.7854
2017,4,8,5,47,30,98.24132,4/8/17 5:47,7.747609,3.865462,212.0823,329.4285
2017,4,8,5,52,30,98.24479,4/8/17 5:52,10.63987,4.314722,211.8687,328.6244
2017,4,8,5,57,30,98.24826,4/8/17 5:57,15.04903,5.123967,211.4049,328.535
2017,4,8,6,2,30,98.25174,4/8/17 6:02,21.68433,7.54,211.4312,328.9967
2017,4,8,6,7,30,98.25521,4/8/17 6:07,26.29331,8.005612,211.1408,329.0826
2017,4,8,6,12,30,98.25868,4/8/17 6:12,51.9926,17.07617,210.7858,329.4159
2017,4,8,6,17,30,98.26215,4/8/17 6:17,46.78859,12.87152,211.2905,329.8584
2017,4,8,6,22,30,98.26562,4/8/17 6:22,52.62687,13.46747,211.1332,329.8593
2017,4,8,6,27,30,98.2691,4/8/17 6:27,82.67762,21.25903,211.235,330.0252
2017,4,8,6,32,30,98.27257,4/8/17 6:32,109.2443,27.13577,211.3908,330.989
2017,4,8,6,37,30,98.27604,4/8/17 6:37,98.66534,22.44803,212.1462,331.3296
2017,4,8,6,42,30,98.27951,4/8/17 6:42,124.3507,27.1942,212.4303,331.4475
2017,4,8,6,47,30,98.28299,4/8/17 6:47,147.9651,30.88775,212.7935,332.5114
2017,4,8,6,52,30,98.28646,4/8/17 6:52,183.0423,36.62013,213.2119,333.2218
2017,4,8,6,57,30,98.28993,4/8/17 6:57,213.9722,40.18644,213.8392,334.3093
2017,4,8,7,2,30,98.2934,4/8/17 7:02,249.6301,44.32612,214.2698,335.554
2017,4,8,7,7,30,98.29688,4/8/17 7:07,285.8292,48.44799,214.8442,336.2485
2017,4,8,7,12,30,98.30035,4/8/17 7:12,310.5844,50.2944,215.405,337.1477
2017,4,8,7,17,30,98.30382,4/8/17 7:17,329.7391,51.35511,216.047,337.7913
2017,4,8,7,22,30,98.30729,4/8/17 7:22,359.8503,53.94923,216.9634,339.289
2017,4,8,7,27,30,98.31076,4/8/17 7:27,384.799,56.04338,217.709,339.6685
2017,4,8,7,32,30,98.31424,4/8/17 7:32,403.5733,56.74833,218.09,340.3284
2017,4,8,7,37,30,98.31771,4/8/17 7:37,420.0121,56.9506,218.914,340.8039
2017,4,8,7,42,30,98.32118,4/8/17 7:42,436.3268,57.93525,219.7577,342.3848
2017,4,8,7,47,30,98.32465,4/8/17 7:47,455.8806,58.10107,220.3582,343.0342
2017,4,8,7,52,30,98.32812,4/8/17 7:52,473.2458,57.96572,221.5053,344.1033
2017,4,8,7,57,30,98.3316,4/8/17 7:57,489.9294,57.52327,222.2245,345.8821
2017,4,8,8,2,30,98.33507,4/8/17 8:02,511.6395,58.42983,224.5504,347.1104
2017,4,8,8,7,30,98.33854,4/8/17 8:07,529.789,60.31231,224.7414,348.0877
2017,4,8,8,12,30,98.34201,4/8/17 8:12,558.5756,63.57665,226.9425,347.0796
2017,4,8,8,17,30,98.34549,4/8/17 8:17,579.1264,64.65134,226.8613,348.6799
2017,4,8,8,22,30,98.34896,4/8/17 8:22,597.3747,66.06146,228.3539,348.5348
2017,4,8,8,27,30,98.35243,4/8/17 8:27,627.2415,70.36217,227.6791,348.0849
2017,4,8,8,32,30,98.3559,4/8/17 8:32,626.297,68.93485,227.0968,347.9837
2017,4,8,8,37,30,98.35938,4/8/17 8:37,648.2495,71.44743,226.8341,348.1722
2017,4,8,8,42,30,98.36285,4/8/17 8:42,663.1074,72.20235,226.4426,347.8095
2017,4,8,8,47,30,98.36632,4/8/17 8:47,681.6679,72.42374,227.5066,350.165
2017,4,8,8,52,30,98.36979,4/8/17 8:52,699.8154,74.21194,229.4865,351.0986
2017,4,8,8,57,30,98.37326,4/8/17 8:57,724.4315,75.75746,230.853,351.4593
2017,4,8,9,2,30,98.37674,4/8/17 9:02,736.4381,76.02608,232.584,354.8038
2017,4,8,9,7,30,98.38021,4/8/17 9:07,757.3557,78.44195,232.3973,353.9333
2017,4,8,9,12,30,98.38368,4/8/17 9:12,766.65,78.64233,232.8345,353.8551
2017,4,8,9,17,30,98.38715,4/8/17 9:17,766.6087,78.16756,232.5034,353.5164
2017,4,8,9,22,30,98.39062,4/8/17 9:22,781.6689,78.83779,232.9715,354.278
2017,4,8,9,27,30,98.3941,4/8/17 9:27,779.9429,77.95251,234.4114,354.5397
2017,4,8,9,32,30,98.39757,4/8/17 9:32,799.8659,78.93094,237.1687,357.3732
2017,4,8,9,37,30,98.40104,4/8/17 9:37,796.1636,78.51518,238.5111,357.4774
2017,4,8,9,42,30,98.40451,4/8/17 9:42,852.3,83.759,242.6519,357.6338
2017,4,8,9,47,30,98.40799,4/8/17 9:47,635.3787,63.19793,243.6216,354.8592
2017,4,8,9,52,30,98.41146,4/8/17 9:52,806.0369,80.93523,240.541,354.5977
2017,4,8,9,57,30,98.41493,4/8/17 9:57,787.1251,79.82899,241.824,355.7264
2017,4,8,10,2,30,98.4184,4/8/17 10:02,796.811,80.78577,242.4966,356.9972
2017,4,8,10,7,30,98.42188,4/8/17 10:07,811.5094,82.3158,250.08,357.8581
2017,4,8,10,12,30,98.42535,4/8/17 10:12,852.7967,87.04733,248.239,357.9909
2017,4,8,10,17,30,98.42882,4/8/17 10:17,753.0248,76.35465,255.9054,358.2191
2017,4,8,10,22,30,98.43229,4/8/17 10:22,792.9384,80.88747,250.343,356.9475
2017,4,8,10,27,30,98.43576,4/8/17 10:27,861.8171,87.83728,249.3394,358.3043
2017,4,8,10,32,30,98.43924,4/8/17 10:32,740.9527,74.7124,250.9559,359.628
2017,4,8,10,37,30,98.44271,4/8/17 10:37,900.9727,91.60517,248.9573,360.6274
2017,4,8,10,42,30,98.44618,4/8/17 10:42,658.4582,67.0802,258.26,358.2955
2017,4,8,10,47,30,98.44965,4/8/17 10:47,764.2484,77.70322,263.2799,359.1175
2017,4,8,10,52,30,98.45312,4/8/17 10:52,727.4672,74.82645,263.6654,357.415
2017,4,8,10,57,30,98.4566,4/8/17 10:57,655.9114,67.44736,275.0282,355.898
2017,4,8,11,2,30,98.46007,4/8/17 11:02,576.278,60.38241,273.4634,354.4465
2017,4,8,11,7,30,98.46354,4/8/17 11:07,802.2165,83.13364,265.45,358.2928
2017,4,8,11,12,30,98.46701,4/8/17 11:12,687.9824,70.5796,271.8138,356.6222
2017,4,8,11,17,30,98.47049,4/8/17 11:17,710.6984,73.3408,280.7778,358.1264
2017,4,8,11,22,30,98.47396,4/8/17 11:22,495.3602,51.30438,272.3804,355.4157
2017,4,8,11,27,30,98.47743,4/8/17 11:27,552.5741,58.18037,274.7936,354.118
2017,4,8,11,32,30,98.4809,4/8/17 11:32,566.958,59.38103,278.9361,353.8275
2017,4,8,11,37,30,98.48438,4/8/17 11:37,591.5097,61.36676,277.9705,355.5251
2017,4,8,11,42,30,98.48785,4/8/17 11:42,569.6425,59.53903,284.8546,355.3004
2017,4,8,11,47,30,98.49132,4/8/17 11:47,724.301,74.14997,278.92,357.7041
2017,4,8,11,52,30,98.49479,4/8/17 11:52,504.568,51.376,289.9014,355.2848
2017,4,8,11,57,30,98.49826,4/8/17 11:57,382.9886,40.37483,298.0726,352.7554
2017,4,8,12,2,30,98.50174,4/8/17 12:02,258.0188,27.85309,309.412,347.9315
2017,4,8,12,7,30,98.50521,4/8/17 12:07,268.3385,29.55762,310.411,345.8014
2017,4,8,12,12,30,98.50868,4/8/17 12:12,320.0683,35.36707,300.6121,345.0902
2017,4,8,12,17,30,98.51215,4/8/17 12:17,464.9184,48.7793,292.9011,348.44
2017,4,8,12,22,30,98.51562,4/8/17 12:22,466.7304,49.51889,277.9969,350.7138
2017,4,8,12,27,30,98.5191,4/8/17 12:27,777.408,79.5692,265.4418,353.8586
2017,4,8,12,32,30,98.52257,4/8/17 12:32,570.3503,58.99187,268.1566,351.9897
2017,4,8,12,37,30,98.52604,4/8/17 12:37,492.867,51.67074,266.8338,351.8032
2017,4,8,12,42,30,98.52951,4/8/17 12:42,586.7943,60.7752,262.9331,351.288
2017,4,8,12,47,30,98.53299,4/8/17 12:47,744.7127,76.84733,262.6368,353.9466
2017,4,8,12,52,30,98.53646,4/8/17 12:52,972.8983,99.45084,253.726,358.5591
2017,4,8,12,57,30,98.53993,4/8/17 12:57,571.1879,58.43782,270.7935,357.5274
2017,4,8,13,2,30,98.5434,4/8/17 13:02,877.688,91.34747,271.4768,358.1896
